0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.000	0.000	0.027	0.000	0.000	0.027	0.000	0.000	0.027	0.000	0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.000	0.027	0.027	0.027	0.027	0.027	0.027	0.027	0.027	0.027	0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.000	0.027	0.600	0.027	0.027	0.600	0.027	0.027	0.027	0.600	0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.000	0.000	0.600	0.000	0.000	0.600	0.000	0.000	0.000	0.600	0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.000	0.000	0.600	0.000	0.000	0.600	0.000	0.000	0.000	0.600	0.000	0.000	0.000	0.000	0.000
